candidate_id,feature,coefficient
logistic_l2_0.0001,conflict:date_of_birth_conflict & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & conflict:verified_email_conflict,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:email_skeleton,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:exact_device_id,-0.3182200718498579
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:exact_email,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:exact_phone,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:name_city,-1.9320800048516902
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.0001,conflict:email_conflict & conflict:name_conflict,-0.6200166960080761
logistic_l2_0.0001,conflict:email_conflict & conflict:phone_conflict,-1.8754009845889086
logistic_l2_0.0001,conflict:email_conflict & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.0001,conflict:email_conflict & conflict:verified_email_conflict,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:email_skeleton,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:exact_device_id,-0.6106544714330114
logistic_l2_0.0001,conflict:email_conflict & evidence:exact_email,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:exact_phone,0.4768280604814635
logistic_l2_0.0001,conflict:email_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:name_city,0.32307020877125436
logistic_l2_0.0001,conflict:email_conflict & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:phone_suffix_9,1.8733525376537827
logistic_l2_0.0001,conflict:email_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.0001,conflict:name_conflict & conflict:phone_conflict,-0.7316671789466336
logistic_l2_0.0001,conflict:name_conflict & conflict:shared_email_payment_household_risk,-0.819490506433723
logistic_l2_0.0001,conflict:name_conflict & conflict:verified_email_conflict,-0.23564780238868238
logistic_l2_0.0001,conflict:name_conflict & evidence:email_skeleton,0.031066241820712853
logistic_l2_0.0001,conflict:name_conflict & evidence:exact_account_reference,0.029536412110745792
logistic_l2_0.0001,conflict:name_conflict & evidence:exact_device_id,-0.6069777875342653
logistic_l2_0.0001,conflict:name_conflict & evidence:exact_email,-0.5808973067003266
logistic_l2_0.0001,conflict:name_conflict & evidence:exact_payment_token,-0.819490506433723
logistic_l2_0.0001,conflict:name_conflict & evidence:exact_phone,0.5641070806994338
logistic_l2_0.0001,conflict:name_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.0001,conflict:name_conflict & evidence:exact_verified_email,0.02811411239376166
logistic_l2_0.0001,conflict:name_conflict & evidence:name_city,0.0
logistic_l2_0.0001,conflict:name_conflict & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,conflict:name_conflict & evidence:phone_suffix_9,1.8914503299832544
logistic_l2_0.0001,conflict:name_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.0001,conflict:phone_conflict & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.0001,conflict:phone_conflict & conflict:verified_email_conflict,-0.38266159724387294
logistic_l2_0.0001,conflict:phone_conflict & evidence:email_skeleton,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:exact_device_id,-0.8012479861772941
logistic_l2_0.0001,conflict:phone_conflict & evidence:exact_email,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:exact_phone,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:name_city,-2.2365139295619465
logistic_l2_0.0001,conflict:phone_conflict & evidence:name_date_of_birth,-0.009593574488871125
logistic_l2_0.0001,conflict:phone_conflict & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & conflict:verified_email_conflict,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:email_skeleton,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:exact_account_reference,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:exact_device_id,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:exact_email,-0.819490506433723
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:exact_payment_token,-0.819490506433723
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:exact_phone,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:exact_provider_id,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:exact_verified_email,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:name_city,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:same_source_record_id,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:email_skeleton,0.018509161586914756
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:exact_device_id,-0.20662846510777755
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:exact_email,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:exact_phone,0.018509161586914756
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:name_city,-0.09628305605922671
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.0001,evidence:email_skeleton & evidence:exact_account_reference,0.2305251202957772
logistic_l2_0.0001,evidence:email_skeleton & evidence:exact_device_id,0.6542784593289164
logistic_l2_0.0001,evidence:email_skeleton & evidence:exact_email,0.0
logistic_l2_0.0001,evidence:email_skeleton & evidence:exact_payment_token,0.0
logistic_l2_0.0001,evidence:email_skeleton & evidence:exact_phone,0.5023294326915556
logistic_l2_0.0001,evidence:email_skeleton & evidence:exact_provider_id,0.0
logistic_l2_0.0001,evidence:email_skeleton & evidence:exact_verified_email,0.0
logistic_l2_0.0001,evidence:email_skeleton & evidence:name_city,0.5048163600890616
logistic_l2_0.0001,evidence:email_skeleton & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,evidence:email_skeleton & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:email_skeleton & evidence:same_source_record_id,0.0
logistic_l2_0.0001,evidence:exact_account_reference & evidence:exact_device_id,0.6006747653463063
logistic_l2_0.0001,evidence:exact_account_reference & evidence:exact_email,0.5113884545957146
logistic_l2_0.0001,evidence:exact_account_reference & evidence:exact_payment_token,0.0
logistic_l2_0.0001,evidence:exact_account_reference & evidence:exact_phone,0.4688232058849296
logistic_l2_0.0001,evidence:exact_account_reference & evidence:exact_provider_id,0.0
logistic_l2_0.0001,evidence:exact_account_reference & evidence:exact_verified_email,0.0
logistic_l2_0.0001,evidence:exact_account_reference & evidence:name_city,0.41520981422628755
logistic_l2_0.0001,evidence:exact_account_reference & evidence:name_date_of_birth,0.27535856643936213
logistic_l2_0.0001,evidence:exact_account_reference & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:exact_account_reference & evidence:same_source_record_id,0.1553997820213455
logistic_l2_0.0001,evidence:exact_device_id & evidence:exact_email,0.8510687034146192
logistic_l2_0.0001,evidence:exact_device_id & evidence:exact_payment_token,0.0
logistic_l2_0.0001,evidence:exact_device_id & evidence:exact_phone,0.8866196492435336
logistic_l2_0.0001,evidence:exact_device_id & evidence:exact_provider_id,0.0
logistic_l2_0.0001,evidence:exact_device_id & evidence:exact_verified_email,0.8400539243972307
logistic_l2_0.0001,evidence:exact_device_id & evidence:name_city,0.9351093996465624
logistic_l2_0.0001,evidence:exact_device_id & evidence:name_date_of_birth,0.27535856643936213
logistic_l2_0.0001,evidence:exact_device_id & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:exact_device_id & evidence:same_source_record_id,0.34648027840255813
logistic_l2_0.0001,evidence:exact_email & evidence:exact_payment_token,-0.528022041776016
logistic_l2_0.0001,evidence:exact_email & evidence:exact_phone,0.5380134810146321
logistic_l2_0.0001,evidence:exact_email & evidence:exact_provider_id,0.0
logistic_l2_0.0001,evidence:exact_email & evidence:exact_verified_email,0.0
logistic_l2_0.0001,evidence:exact_email & evidence:name_city,0.6623117690310881
logistic_l2_0.0001,evidence:exact_email & evidence:name_date_of_birth,0.1944751020480236
logistic_l2_0.0001,evidence:exact_email & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:exact_email & evidence:same_source_record_id,1.5224311530754229
logistic_l2_0.0001,evidence:exact_payment_token & evidence:exact_phone,0.0
logistic_l2_0.0001,evidence:exact_payment_token & evidence:exact_provider_id,0.0
logistic_l2_0.0001,evidence:exact_payment_token & evidence:exact_verified_email,0.0
logistic_l2_0.0001,evidence:exact_payment_token & evidence:name_city,0.0
logistic_l2_0.0001,evidence:exact_payment_token & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,evidence:exact_payment_token & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:exact_payment_token & evidence:same_source_record_id,1.3905575238848082
logistic_l2_0.0001,evidence:exact_phone & evidence:exact_provider_id,0.0
logistic_l2_0.0001,evidence:exact_phone & evidence:exact_verified_email,0.6996754215816496
logistic_l2_0.0001,evidence:exact_phone & evidence:name_city,0.7384688454246477
logistic_l2_0.0001,evidence:exact_phone & evidence:name_date_of_birth,0.14711814722250424
logistic_l2_0.0001,evidence:exact_phone & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:exact_phone & evidence:same_source_record_id,0.0
logistic_l2_0.0001,evidence:exact_provider_id & evidence:exact_verified_email,0.5832485118348254
logistic_l2_0.0001,evidence:exact_provider_id & evidence:name_city,0.0
logistic_l2_0.0001,evidence:exact_provider_id & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,evidence:exact_provider_id & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:exact_provider_id & evidence:same_source_record_id,0.5832485118348254
logistic_l2_0.0001,evidence:exact_verified_email & evidence:name_city,0.6738455817257106
logistic_l2_0.0001,evidence:exact_verified_email & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,evidence:exact_verified_email & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:exact_verified_email & evidence:same_source_record_id,0.5832485118348254
logistic_l2_0.0001,evidence:name_city & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,evidence:name_city & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:name_city & evidence:same_source_record_id,0.34648027840255813
logistic_l2_0.0001,evidence:name_date_of_birth & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:name_date_of_birth & evidence:same_source_record_id,0.0
logistic_l2_0.0001,evidence:phone_suffix_9 & evidence:same_source_record_id,0.0
logistic_l2_0.001,(intercept),1.2664111702531453
logistic_l2_0.001,conflict:account_reference_conflict,-1.1029493124836207
logistic_l2_0.001,conflict:date_of_birth_conflict,-1.0995091910620793
logistic_l2_0.001,conflict:email_conflict,-0.08574773718563426
logistic_l2_0.001,conflict:name_conflict,-0.49136726048889445
logistic_l2_0.001,conflict:phone_conflict,-2.007592276649183
logistic_l2_0.001,conflict:shared_email_payment_household_risk,-0.6783621460405062
logistic_l2_0.001,conflict:verified_email_conflict,-0.1427672020757001
logistic_l2_0.001,evidence:email_skeleton,0.2650187034632961
logistic_l2_0.001,evidence:exact_account_reference,0.4031769152068857
logistic_l2_0.001,evidence:exact_device_id,0.27811565564951884
logistic_l2_0.001,evidence:exact_email,0.24621462997236088
logistic_l2_0.001,evidence:exact_payment_token,-0.24751731299302054
logistic_l2_0.001,evidence:exact_phone,0.834348722896933
logistic_l2_0.001,evidence:exact_provider_id,0.3383130494853421
logistic_l2_0.001,evidence:exact_verified_email,0.7461786724516736
logistic_l2_0.001,evidence:name_city,0.402210114414472
logistic_l2_0.001,evidence:name_date_of_birth,0.10781494278580167
logistic_l2_0.001,evidence:phone_suffix_9,1.4083004616792958
logistic_l2_0.001,evidence:same_source_record_id,0.9877923222527308
logistic_l2_0.001,conflict:account_reference_conflict & conflict:date_of_birth_conflict,-0.12895257688866105
logistic_l2_0.001,conflict:account_reference_conflict & conflict:email_conflict,-0.557796745450584
logistic_l2_0.001,conflict:account_reference_conflict & conflict:name_conflict,-0.16416667774516164
logistic_l2_0.001,conflict:account_reference_conflict & conflict:phone_conflict,-0.390311924044719
logistic_l2_0.001,conflict:account_reference_conflict & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.001,conflict:account_reference_conflict & conflict:verified_email_conflict,0.0
logistic_l2_0.001,conflict:account_reference_conflict & evidence:email_skeleton,0.03977452083645895
logistic_l2_0.001,conflict:account_reference_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.001,conflict:account_reference_conflict & evidence:exact_device_id,-0.11765729190006877
logistic_l2_0.001,conflict:account_reference_conflict & evidence:exact_email,0.06677383477749743
logistic_l2_0.001,conflict:account_reference_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.001,conflict:account_reference_conflict & evidence:exact_phone,0.07190057630217404
logistic_l2_0.001,conflict:account_reference_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.001,conflict:account_reference_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.001,conflict:account_reference_conflict & evidence:name_city,-0.46994698699221404
logistic_l2_0.001,conflict:account_reference_conflict & evidence:name_date_of_birth,0.010184985856052818
logistic_l2_0.001,conflict:account_reference_conflict & evidence:phone_suffix_9,0.0
logistic_l2_0.001,conflict:account_reference_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & conflict:email_conflict,-0.8708939230827136
logistic_l2_0.001,conflict:date_of_birth_conflict & conflict:name_conflict,-0.04797562267640603
logistic_l2_0.001,conflict:date_of_birth_conflict & conflict:phone_conflict,-0.14836772464674353
logistic_l2_0.001,conflict:date_of_birth_conflict & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & conflict:verified_email_conflict,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:email_skeleton,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:exact_device_id,-0.08931464693690694
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:exact_email,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:exact_phone,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:name_city,-1.0622680052917544
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:name_date_of_birth,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:phone_suffix_9,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.001,conflict:email_conflict & conflict:name_conflict,-0.5224382915023725
logistic_l2_0.001,conflict:email_conflict & conflict:phone_conflict,-1.3813061118529615
logistic_l2_0.001,conflict:email_conflict & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.001,conflict:email_conflict & conflict:verified_email_conflict,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:email_skeleton,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:exact_device_id,-0.6694324944750557
logistic_l2_0.001,conflict:email_conflict & evidence:exact_email,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:exact_phone,0.08890048357849457
logistic_l2_0.001,conflict:email_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:name_city,0.17757050329254506
logistic_l2_0.001,conflict:email_conflict & evidence:name_date_of_birth,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:phone_suffix_9,1.2531842997846676
logistic_l2_0.001,conflict:email_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.001,conflict:name_conflict & conflict:phone_conflict,-0.34822096377337974
logistic_l2_0.001,conflict:name_conflict & conflict:shared_email_payment_household_risk,-0.6783621460405062
logistic_l2_0.001,conflict:name_conflict & conflict:verified_email_conflict,-0.1131295517709477
logistic_l2_0.001,conflict:name_conflict & evidence:email_skeleton,0.01258522161849161
logistic_l2_0.001,conflict:name_conflict & evidence:exact_account_reference,0.014020942652804796
logistic_l2_0.001,conflict:name_conflict & evidence:exact_device_id,-0.6815991739299094
logistic_l2_0.001,conflict:name_conflict & evidence:exact_email,-0.6300648936391325
logistic_l2_0.001,conflict:name_conflict & evidence:exact_payment_token,-0.6783621460405062
logistic_l2_0.001,conflict:name_conflict & evidence:exact_phone,0.13105441519743447
logistic_l2_0.001,conflict:name_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.001,conflict:name_conflict & evidence:exact_verified_email,0.01739760211638325
logistic_l2_0.001,conflict:name_conflict & evidence:name_city,0.0
logistic_l2_0.001,conflict:name_conflict & evidence:name_date_of_birth,0.0
logistic_l2_0.001,conflict:name_conflict & evidence:phone_suffix_9,1.2641437580301444
logistic_l2_0.001,conflict:name_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.001,conflict:phone_conflict & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.001,conflict:phone_conflict & conflict:verified_email_conflict,-0.1536618805436106
logistic_l2_0.001,conflict:phone_conflict & evidence:email_skeleton,0.0
logistic_l2_0.001,conflict:phone_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.001,conflict:phone_conflict & evidence:exact_device_id,-0.427182271533251
logistic_l2_0.001,conflict:phone_conflict & evidence:exact_email,0.0
logistic_l2_0.001,conflict:phone_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.001,conflict:phone_conflict & evidence:exact_phone,0.0
logistic_l2_0.001,conflict:phone_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.001,conflict:phone_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.001,conflict:phone_conflict & evidence:name_city,-1.6500790871580322
logistic_l2_0.001,conflict:phone_conflict & evidence:name_date_of_birth,0.010184985856052818
logistic_l2_0.001,conflict:phone_conflict & evidence:phone_suffix_9,0.0
logistic_l2_0.001,conflict:phone_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.001,conflict:shared_email_payment_household_risk & conflict:verified_email_conflict,0.0
logistic_l2_0.001,conflict:shared_email_payment_household_risk & evidence:email_skeleton,0.0
logistic_l2_0.001,conflict:shared_email_payment_household_risk & evidence:exact_account_reference,0.0
logistic_l2_0.001,conflict:shared_email_payment_household_risk & evidence:exact_device_id,0.0
logistic_l2_0.001,conflict:shared_email_payment_household_risk & evidence:exact_email,-0.6783621460405062
logistic_l2_0.001,conflict:shared_email_payment_household_risk & evidence:exact_payment_token,-0.6783621460405062
logistic_l2_0.001,conflict:shared_email_payment_household_risk & evidence:exact_phone,0.0
logistic_l2_0.001,conflict:shared_email_payment_household_risk & evidence:exact_provider_id,0.0
logistic_l2_0.001,conflict:shared_email_payment_household_risk & evidence:exact_verified_email,0.0
logistic_l2_0.001,conflict:shared_email_payment_household_risk & evidence:name_city,0.0
logistic_l2_0.001,conflict:shared_email_payment_household_risk & evidence:name_date_of_birth,0.0
logistic_l2_0.001,conflict:shared_email_payment_household_risk & evidence:phone_suffix_9,0.0
logistic_l2_0.001,conflict:shared_email_payment_household_risk & evidence:same_source_record_id,0.0
logistic_l2_0.001,conflict:verified_email_conflict & evidence:email_skeleton,0.0072424571309622696
logistic_l2_0.001,conflict:verified_email_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.001,conflict:verified_email_conflict & evidence:exact_device_id,-0.1021519084487218
logistic_l2_0.001,conflict:verified_email_conflict & evidence:exact_email,0.0
logistic_l2_0.001,conflict:verified_email_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.001,conflict:verified_email_conflict & evidence:exact_phone,0.0072424571309622696
logistic_l2_0.001,conflict:verified_email_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.001,conflict:verified_email_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.001,conflict:verified_email_conflict & evidence:name_city,-0.02592333219736242
logistic_l2_0.001,conflict:verified_email_conflict & evidence:name_date_of_birth,0.0
logistic_l2_0.001,conflict:verified_email_conflict & evidence:phone_suffix_9,0.0
logistic_l2_0.001,conflict:verified_email_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.001,evidence:email_skeleton & evidence:exact_account_reference,0.07666833812609197
logistic_l2_0.001,evidence:email_skeleton & evidence:exact_device_id,0.2650187034632961
logistic_l2_0.001,evidence:email_skeleton & evidence:exact_email,0.0
logistic_l2_0.001,evidence:email_skeleton & evidence:exact_payment_token,0.0
logistic_l2_0.001,evidence:email_skeleton & evidence:exact_phone,0.19609753127368804
logistic_l2_0.001,evidence:email_skeleton & evidence:exact_provider_id,0.0
logistic_l2_0.001,evidence:email_skeleton & evidence:exact_verified_email,0.0
logistic_l2_0.001,evidence:email_skeleton & evidence:name_city,0.18429264938264378
logistic_l2_0.001,evidence:email_skeleton & evidence:name_date_of_birth,0.0
logistic_l2_0.001,evidence:email_skeleton & evidence:phone_suffix_9,0.0
logistic_l2_0.001,evidence:email_skeleton & evidence:same_source_record_id,0.0
logistic_l2_0.001,evidence:exact_account_reference & evidence:exact_device_id,0.4031769152068857
logistic_l2_0.001,evidence:exact_account_reference & evidence:exact_email,0.2563771951333701
logistic_l2_0.001,evidence:exact_account_reference & evidence:exact_payment_token,0.0
logistic_l2_0.001,evidence:exact_account_reference & evidence:exact_phone,0.21731252425182282
logistic_l2_0.001,evidence:exact_account_reference & evidence:exact_provider_id,0.0
logistic_l2_0.001,evidence:exact_account_reference & evidence:exact_verified_email,0.0
logistic_l2_0.001,evidence:exact_account_reference & evidence:name_city,0.1643201250347634
logistic_l2_0.001,evidence:exact_account_reference & evidence:name_date_of_birth,0.11080489906181491
logistic_l2_0.001,evidence:exact_account_reference & evidence:phone_suffix_9,0.0
logistic_l2_0.001,evidence:exact_account_reference & evidence:same_source_record_id,0.022071279792128137
logistic_l2_0.001,evidence:exact_device_id & evidence:exact_email,0.5026003931001853
logistic_l2_0.001,evidence:exact_device_id & evidence:exact_payment_token,0.0
logistic_l2_0.001,evidence:exact_device_id & evidence:exact_phone,0.765025758525282
logistic_l2_0.001,evidence:exact_device_id & evidence:exact_provider_id,0.0
logistic_l2_0.001,evidence:exact_device_id & evidence:exact_verified_email,0.4092020336522371
logistic_l2_0.001,evidence:exact_device_id & evidence:name_city,0.794115684919701
logistic_l2_0.001,evidence:exact_device_id & evidence:name_date_of_birth,0.11080489906181491
logistic_l2_0.001,evidence:exact_device_id & evidence:phone_suffix_9,0.0
