candidate_id,feature,coefficient
logistic_l2_0.0001,conflict:date_of_birth_conflict & conflict:name_conflict,-0.24349584293876722
logistic_l2_0.0001,conflict:date_of_birth_conflict & conflict:phone_conflict,-0.5202922970343684
logistic_l2_0.0001,conflict:date_of_birth_conflict & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & conflict:verified_email_conflict,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:email_skeleton,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:exact_device_id,-0.2839719351173298
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:exact_email,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:exact_phone,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:name_city,-1.0975894065973544
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,conflict:date_of_birth_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.0001,conflict:email_conflict & conflict:name_conflict,-0.9423728428502399
logistic_l2_0.0001,conflict:email_conflict & conflict:phone_conflict,-1.288594060371565
logistic_l2_0.0001,conflict:email_conflict & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.0001,conflict:email_conflict & conflict:verified_email_conflict,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:email_skeleton,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:exact_device_id,-1.126804538409651
logistic_l2_0.0001,conflict:email_conflict & evidence:exact_email,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:exact_phone,0.2841682830362215
logistic_l2_0.0001,conflict:email_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:name_city,-0.8029550919550023
logistic_l2_0.0001,conflict:email_conflict & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,conflict:email_conflict & evidence:phone_suffix_9,1.2428561877187856
logistic_l2_0.0001,conflict:email_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.0001,conflict:name_conflict & conflict:phone_conflict,-0.7789011099493791
logistic_l2_0.0001,conflict:name_conflict & conflict:shared_email_payment_household_risk,-0.7187474657319111
logistic_l2_0.0001,conflict:name_conflict & conflict:verified_email_conflict,-0.10133849574403576
logistic_l2_0.0001,conflict:name_conflict & evidence:email_skeleton,0.052101567777821385
logistic_l2_0.0001,conflict:name_conflict & evidence:exact_account_reference,0.02013943206399922
logistic_l2_0.0001,conflict:name_conflict & evidence:exact_device_id,-0.9297877042329494
logistic_l2_0.0001,conflict:name_conflict & evidence:exact_email,-0.49373336111373295
logistic_l2_0.0001,conflict:name_conflict & evidence:exact_payment_token,-0.7187474657319111
logistic_l2_0.0001,conflict:name_conflict & evidence:exact_phone,0.430255653915912
logistic_l2_0.0001,conflict:name_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.0001,conflict:name_conflict & evidence:exact_verified_email,0.09531963799795994
logistic_l2_0.0001,conflict:name_conflict & evidence:name_city,0.0
logistic_l2_0.0001,conflict:name_conflict & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,conflict:name_conflict & evidence:phone_suffix_9,1.2800545139805735
logistic_l2_0.0001,conflict:name_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.0001,conflict:phone_conflict & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.0001,conflict:phone_conflict & conflict:verified_email_conflict,-0.232476665105376
logistic_l2_0.0001,conflict:phone_conflict & evidence:email_skeleton,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:exact_device_id,-0.8068140438411705
logistic_l2_0.0001,conflict:phone_conflict & evidence:exact_email,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:exact_phone,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:name_city,-1.5989868988159202
logistic_l2_0.0001,conflict:phone_conflict & evidence:name_date_of_birth,-0.009918701321485774
logistic_l2_0.0001,conflict:phone_conflict & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,conflict:phone_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & conflict:verified_email_conflict,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:email_skeleton,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:exact_account_reference,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:exact_device_id,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:exact_email,-0.7187474657319111
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:exact_payment_token,-0.7187474657319111
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:exact_phone,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:exact_provider_id,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:exact_verified_email,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:name_city,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,conflict:shared_email_payment_household_risk & evidence:same_source_record_id,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:email_skeleton,0.05883206897131693
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:exact_device_id,-0.024599642567472046
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:exact_email,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:exact_phone,0.05883206897131693
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:name_city,-0.025995932534991426
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,conflict:verified_email_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.0001,evidence:email_skeleton & evidence:exact_account_reference,0.12950403900568286
logistic_l2_0.0001,evidence:email_skeleton & evidence:exact_device_id,0.6704333858269191
logistic_l2_0.0001,evidence:email_skeleton & evidence:exact_email,0.0
logistic_l2_0.0001,evidence:email_skeleton & evidence:exact_payment_token,0.0
logistic_l2_0.0001,evidence:email_skeleton & evidence:exact_phone,0.5124958607992787
logistic_l2_0.0001,evidence:email_skeleton & evidence:exact_provider_id,0.0
logistic_l2_0.0001,evidence:email_skeleton & evidence:exact_verified_email,0.0
logistic_l2_0.0001,evidence:email_skeleton & evidence:name_city,0.5231448743392406
logistic_l2_0.0001,evidence:email_skeleton & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,evidence:email_skeleton & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:email_skeleton & evidence:same_source_record_id,0.0
logistic_l2_0.0001,evidence:exact_account_reference & evidence:exact_device_id,0.5497723946307816
logistic_l2_0.0001,evidence:exact_account_reference & evidence:exact_email,0.48727571760190247
logistic_l2_0.0001,evidence:exact_account_reference & evidence:exact_payment_token,0.0
logistic_l2_0.0001,evidence:exact_account_reference & evidence:exact_phone,0.4254537721914854
logistic_l2_0.0001,evidence:exact_account_reference & evidence:exact_provider_id,0.0
logistic_l2_0.0001,evidence:exact_account_reference & evidence:exact_verified_email,0.0
logistic_l2_0.0001,evidence:exact_account_reference & evidence:name_city,0.320618799524882
logistic_l2_0.0001,evidence:exact_account_reference & evidence:name_date_of_birth,0.4885602501257149
logistic_l2_0.0001,evidence:exact_account_reference & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:exact_account_reference & evidence:same_source_record_id,0.18636228699591673
logistic_l2_0.0001,evidence:exact_device_id & evidence:exact_email,0.7150610326547716
logistic_l2_0.0001,evidence:exact_device_id & evidence:exact_payment_token,0.0
logistic_l2_0.0001,evidence:exact_device_id & evidence:exact_phone,1.057431905071299
logistic_l2_0.0001,evidence:exact_device_id & evidence:exact_provider_id,0.0
logistic_l2_0.0001,evidence:exact_device_id & evidence:exact_verified_email,1.178051543765069
logistic_l2_0.0001,evidence:exact_device_id & evidence:name_city,1.1128835594249076
logistic_l2_0.0001,evidence:exact_device_id & evidence:name_date_of_birth,0.4885602501257149
logistic_l2_0.0001,evidence:exact_device_id & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:exact_device_id & evidence:same_source_record_id,0.5117945526440011
logistic_l2_0.0001,evidence:exact_email & evidence:exact_payment_token,-0.30710524550878915
logistic_l2_0.0001,evidence:exact_email & evidence:exact_phone,0.40314706111981774
logistic_l2_0.0001,evidence:exact_email & evidence:exact_provider_id,0.0
logistic_l2_0.0001,evidence:exact_email & evidence:exact_verified_email,0.0
logistic_l2_0.0001,evidence:exact_email & evidence:name_city,0.5455527825324056
logistic_l2_0.0001,evidence:exact_email & evidence:name_date_of_birth,0.34030584708476636
logistic_l2_0.0001,evidence:exact_email & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:exact_email & evidence:same_source_record_id,1.7104269654350737
logistic_l2_0.0001,evidence:exact_payment_token & evidence:exact_phone,0.0
logistic_l2_0.0001,evidence:exact_payment_token & evidence:exact_provider_id,0.0
logistic_l2_0.0001,evidence:exact_payment_token & evidence:exact_verified_email,0.0
logistic_l2_0.0001,evidence:exact_payment_token & evidence:name_city,0.0
logistic_l2_0.0001,evidence:exact_payment_token & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,evidence:exact_payment_token & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:exact_payment_token & evidence:same_source_record_id,1.4550529110403796
logistic_l2_0.0001,evidence:exact_phone & evidence:exact_provider_id,0.0
logistic_l2_0.0001,evidence:exact_phone & evidence:exact_verified_email,0.8788750280353064
logistic_l2_0.0001,evidence:exact_phone & evidence:name_city,0.8655660841809538
logistic_l2_0.0001,evidence:exact_phone & evidence:name_date_of_birth,0.22504978542722476
logistic_l2_0.0001,evidence:exact_phone & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:exact_phone & evidence:same_source_record_id,0.0
logistic_l2_0.0001,evidence:exact_provider_id & evidence:exact_verified_email,0.6686312626916381
logistic_l2_0.0001,evidence:exact_provider_id & evidence:name_city,0.0
logistic_l2_0.0001,evidence:exact_provider_id & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,evidence:exact_provider_id & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:exact_provider_id & evidence:same_source_record_id,0.6686312626916381
logistic_l2_0.0001,evidence:exact_verified_email & evidence:name_city,0.9179194691203828
logistic_l2_0.0001,evidence:exact_verified_email & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,evidence:exact_verified_email & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:exact_verified_email & evidence:same_source_record_id,0.6686312626916381
logistic_l2_0.0001,evidence:name_city & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,evidence:name_city & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:name_city & evidence:same_source_record_id,0.5117945526440008
logistic_l2_0.0001,evidence:name_date_of_birth & evidence:phone_suffix_9,0.0
logistic_l2_0.0001,evidence:name_date_of_birth & evidence:same_source_record_id,0.0
logistic_l2_0.0001,evidence:phone_suffix_9 & evidence:same_source_record_id,0.0
logistic_l2_0.0001,context:source_pair=app_users+ticketing,2.067719302763785
logistic_l2_0.0001,context:source_pair=social_logins+ticketing,1.7517705868295284
logistic_l2_0.0001,context:source_pair=ticketing+ticketing,0.7555598746763715
logistic_l2_0.0001,context:source_pair=app_users+ticketing & conflict:account_reference_conflict,-1.0745673095126864
logistic_l2_0.0001,context:source_pair=app_users+ticketing & conflict:date_of_birth_conflict,0.0
logistic_l2_0.0001,context:source_pair=app_users+ticketing & conflict:email_conflict,1.2447304374254322
logistic_l2_0.0001,context:source_pair=app_users+ticketing & conflict:name_conflict,0.5113571640124649
logistic_l2_0.0001,context:source_pair=app_users+ticketing & conflict:phone_conflict,-1.0692903258238773
logistic_l2_0.0001,context:source_pair=app_users+ticketing & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.0001,context:source_pair=app_users+ticketing & conflict:verified_email_conflict,0.0
logistic_l2_0.0001,context:source_pair=app_users+ticketing & evidence:email_skeleton,0.22468857652262444
logistic_l2_0.0001,context:source_pair=app_users+ticketing & evidence:exact_account_reference,0.31498041751307027
logistic_l2_0.0001,context:source_pair=app_users+ticketing & evidence:exact_device_id,0.7679038230010858
logistic_l2_0.0001,context:source_pair=app_users+ticketing & evidence:exact_email,0.39563149412940585
logistic_l2_0.0001,context:source_pair=app_users+ticketing & evidence:exact_payment_token,0.0
logistic_l2_0.0001,context:source_pair=app_users+ticketing & evidence:exact_phone,0.3530141740488941
logistic_l2_0.0001,context:source_pair=app_users+ticketing & evidence:exact_provider_id,0.0
logistic_l2_0.0001,context:source_pair=app_users+ticketing & evidence:exact_verified_email,0.0
logistic_l2_0.0001,context:source_pair=app_users+ticketing & evidence:name_city,1.669445359589047
logistic_l2_0.0001,context:source_pair=app_users+ticketing & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,context:source_pair=app_users+ticketing & evidence:phone_suffix_9,1.1644009097174606
logistic_l2_0.0001,context:source_pair=app_users+ticketing & evidence:same_source_record_id,0.0
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & conflict:account_reference_conflict,0.0
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & conflict:date_of_birth_conflict,0.0
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & conflict:email_conflict,1.8289760515031974
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & conflict:name_conflict,1.716504073122182
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & conflict:phone_conflict,-1.4567745390449842
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & conflict:verified_email_conflict,0.0
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & evidence:email_skeleton,0.016763922014025684
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & evidence:exact_account_reference,0.0
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & evidence:exact_device_id,1.8431376745168682
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & evidence:exact_email,0.0
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & evidence:exact_payment_token,0.0
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & evidence:exact_phone,0.10590014945751293
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & evidence:exact_provider_id,0.0
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & evidence:exact_verified_email,0.039796520648729246
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & evidence:name_city,1.586068020033041
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & evidence:phone_suffix_9,0.42946261060434476
logistic_l2_0.0001,context:source_pair=social_logins+ticketing & evidence:same_source_record_id,0.0
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & conflict:account_reference_conflict,-0.03796164326086418
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & conflict:date_of_birth_conflict,0.0
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & conflict:email_conflict,1.507382566793783
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & conflict:name_conflict,0.8911113200095431
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & conflict:phone_conflict,-0.06956939523996737
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & conflict:verified_email_conflict,0.0
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & evidence:email_skeleton,0.002551425732987495
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & evidence:exact_account_reference,0.0026188059551187017
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & evidence:exact_device_id,0.5585484999219477
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & evidence:exact_email,0.11045209919785005
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & evidence:exact_payment_token,0.0
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & evidence:exact_phone,0.30013471330663066
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & evidence:exact_provider_id,0.0
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & evidence:exact_verified_email,0.0
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & evidence:name_city,-0.022711062179058508
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & evidence:name_date_of_birth,0.0
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & evidence:phone_suffix_9,0.08115444877609485
logistic_l2_0.0001,context:source_pair=ticketing+ticketing & evidence:same_source_record_id,0.09395181520678118
logistic_l2_0.001,(intercept),0.38669810673314003
logistic_l2_0.001,conflict:account_reference_conflict,-0.9197518387204014
logistic_l2_0.001,conflict:date_of_birth_conflict,-0.5649057696333726
logistic_l2_0.001,conflict:email_conflict,-0.7865840619230345
logistic_l2_0.001,conflict:name_conflict,-0.8078390896248878
logistic_l2_0.001,conflict:phone_conflict,-1.5945151595054314
logistic_l2_0.001,conflict:shared_email_payment_household_risk,-0.5824438464833104
logistic_l2_0.001,conflict:verified_email_conflict,-0.037815295231161686
logistic_l2_0.001,evidence:email_skeleton,0.24507345061117042
logistic_l2_0.001,evidence:exact_account_reference,0.37776695899607765
logistic_l2_0.001,evidence:exact_device_id,0.09800399691379301
logistic_l2_0.001,evidence:exact_email,0.38575584586692985
logistic_l2_0.001,evidence:exact_payment_token,-0.09085118022510566
logistic_l2_0.001,evidence:exact_phone,0.949033676692243
logistic_l2_0.001,evidence:exact_provider_id,0.40452906081981344
logistic_l2_0.001,evidence:exact_verified_email,1.0022328302410421
logistic_l2_0.001,evidence:name_city,-0.1926475229393243
logistic_l2_0.001,evidence:name_date_of_birth,0.1936973674883134
logistic_l2_0.001,evidence:phone_suffix_9,0.8685459430740012
logistic_l2_0.001,evidence:same_source_record_id,1.156786275783041
logistic_l2_0.001,conflict:account_reference_conflict & conflict:date_of_birth_conflict,-0.07802535640777764
logistic_l2_0.001,conflict:account_reference_conflict & conflict:email_conflict,-0.39901568203873805
logistic_l2_0.001,conflict:account_reference_conflict & conflict:name_conflict,-0.17079963584156677
logistic_l2_0.001,conflict:account_reference_conflict & conflict:phone_conflict,-0.3953701584788327
logistic_l2_0.001,conflict:account_reference_conflict & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.001,conflict:account_reference_conflict & conflict:verified_email_conflict,0.0
logistic_l2_0.001,conflict:account_reference_conflict & evidence:email_skeleton,0.01364645359607637
logistic_l2_0.001,conflict:account_reference_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.001,conflict:account_reference_conflict & evidence:exact_device_id,-0.21768679903388977
logistic_l2_0.001,conflict:account_reference_conflict & evidence:exact_email,0.020043649005389276
logistic_l2_0.001,conflict:account_reference_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.001,conflict:account_reference_conflict & evidence:exact_phone,0.021391367602610182
logistic_l2_0.001,conflict:account_reference_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.001,conflict:account_reference_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.001,conflict:account_reference_conflict & evidence:name_city,-0.34860206776123576
logistic_l2_0.001,conflict:account_reference_conflict & evidence:name_date_of_birth,0.009718649496567916
logistic_l2_0.001,conflict:account_reference_conflict & evidence:phone_suffix_9,0.0
logistic_l2_0.001,conflict:account_reference_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & conflict:email_conflict,-0.3431551113189605
logistic_l2_0.001,conflict:date_of_birth_conflict & conflict:name_conflict,-0.01894747878280127
logistic_l2_0.001,conflict:date_of_birth_conflict & conflict:phone_conflict,-0.15530544752793987
logistic_l2_0.001,conflict:date_of_birth_conflict & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & conflict:verified_email_conflict,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:email_skeleton,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:exact_device_id,-0.04786092380842804
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:exact_email,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:exact_phone,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:name_city,-0.5188629657900335
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:name_date_of_birth,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:phone_suffix_9,0.0
logistic_l2_0.001,conflict:date_of_birth_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.001,conflict:email_conflict & conflict:name_conflict,-0.7161957291373594
logistic_l2_0.001,conflict:email_conflict & conflict:phone_conflict,-1.0035416982501253
logistic_l2_0.001,conflict:email_conflict & conflict:shared_email_payment_household_risk,0.0
logistic_l2_0.001,conflict:email_conflict & conflict:verified_email_conflict,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:email_skeleton,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:exact_account_reference,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:exact_device_id,-1.0390284444112785
logistic_l2_0.001,conflict:email_conflict & evidence:exact_email,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:exact_payment_token,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:exact_phone,0.10425232720676231
logistic_l2_0.001,conflict:email_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:exact_verified_email,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:name_city,-0.5243486012782068
logistic_l2_0.001,conflict:email_conflict & evidence:name_date_of_birth,0.0
logistic_l2_0.001,conflict:email_conflict & evidence:phone_suffix_9,0.7853437045194678
logistic_l2_0.001,conflict:email_conflict & evidence:same_source_record_id,0.0
logistic_l2_0.001,conflict:name_conflict & conflict:phone_conflict,-0.4926440473874245
logistic_l2_0.001,conflict:name_conflict & conflict:shared_email_payment_household_risk,-0.5824438464833104
logistic_l2_0.001,conflict:name_conflict & conflict:verified_email_conflict,-0.037687381700429186
logistic_l2_0.001,conflict:name_conflict & evidence:email_skeleton,0.01932798314275703
logistic_l2_0.001,conflict:name_conflict & evidence:exact_account_reference,0.006386463790774385
logistic_l2_0.001,conflict:name_conflict & evidence:exact_device_id,-0.9201833927321031
logistic_l2_0.001,conflict:name_conflict & evidence:exact_email,-0.5475524945240651
logistic_l2_0.001,conflict:name_conflict & evidence:exact_payment_token,-0.5824438464833104
logistic_l2_0.001,conflict:name_conflict & evidence:exact_phone,0.15962215683824585
logistic_l2_0.001,conflict:name_conflict & evidence:exact_provider_id,0.0
logistic_l2_0.001,conflict:name_conflict & evidence:exact_verified_email,0.03591802804974075
logistic_l2_0.001,conflict:name_conflict & evidence:name_city,0.0
logistic_l2_0.001,conflict:name_conflict & evidence:name_date_of_birth,0.0
logistic_l2_0.001,conflict:name_conflict & evidence:phone_suffix_9,0.8078355225692192
